112624	1
-30623	1	18426	0
30869	1	18438	0
-31115	1	18456	0
31128	1	18474	0
-31384	1	18486	0
-31385	1	18504	0
-31125	1	18516	0
30882	1	18534	0
24905	1	18546	0
23788	1	18570	0
23787	1	18582	0
-24899	1	18600	0
-24953	1	18642	0
-25024	1	18684	0
-25067	1	18708	0
-25093	1	18720	0
-25088	1	18738	0
-25502	1	18852	0
-23974	1	18876	0
-24034	1	18906	0
-26372	1	18954	0
-26660	1	18996	0
-24187	1	19026	0
-34569	1	21546	1
34385	1	21552	1
-24122	1	11340	2
-26480	1	11358	2
-23683	1	11382	2
-26385	1	11424	2
-26384	1	11466	2
28265	1	1692	3
28268	1	1734	3
-34548	1	1746	3
-27176	1	4446	4
-27174	1	4458	4
-28032	1	13542	5
-32211	1	13560	5
32160	1	13578	5
-32209	1	13584	5
-31972	1	13602	6
-31973	1	13668	6
-27894	1	912	7
-31587	1	942	7
31428	1	984	7
-31590	1	996	7
31710	1	1032	7
31707	1	1050	7
-31709	1	1056	7
-35613	1	13206	8
-35669	1	13224	8
-33333	1	5046	9
-33390	1	5064	9
-33393	1	5094	10
33394	1	5154	10
33620	1	5172	10
33623	1	5196	10
-33805	1	5220	10
-34094	1	5250	10
-34406	1	5274	10
-34722	1	5304	10
-34864	1	5328	10
-35242	1	5352	10
-35416	1	5382	10
-35419	1	5394	10
-28495	1	5442	10
-35441	1	5484	10
-25217	1	13200	11
-25218	1	13230	11
23845	1	13248	11
25173	1	13362	11
-25207	1	13374	11
23840	1	13386	11
-25225	1	13398	11
25221	1	13422	11
-25233	1	13434	11
23842	1	13452	11
-25288	1	13554	11
-25349	1	13566	11
-25345	1	13584	11
-25341	1	13614	11
-25446	1	13644	11
-25886	1	13680	11
-25931	1	13692	11
-24030	1	13710	11
-24028	1	13722	11
-25930	1	13740	11
-23972	1	13752	11
-25936	1	13776	11
-26371	1	13836	11
-23652	1	13872	11
-24187	1	13908	11
34352	1	546	12
-34592	1	624	12
-32966	1	11766	13
33107	1	11784	13
-32966	1	11796	13
-32725	1	11814	13
-27963	1	11856	13
27959	1	11880	13
-27963	1	11892	13
28029	1	11928	13
-32496	1	11940	13
32783	1	11964	13
-32929	1	11976	13
-32964	1	11988	13
-32964	1	12012	13
-32936	1	12036	13
-32959	1	12060	13
-32937	1	12102	13
-28085	1	12132	13
-33155	1	12150	13
-28145	1	12168	13
-27109	1	12192	13
-33973	1	12234	13
33974	1	12270	13
28298	1	12342	13
-34316	1	12360	13
-34395	1	12372	13
-34391	1	12384	13
-34317	1	12396	13
-34317	1	12420	13
-28302	1	12438	13
28299	1	12456	13
34311	1	12480	13
-34735	1	12498	13
34562	1	12516	13
28431	1	12546	13
-34889	1	12558	13
-28392	1	12582	13
-35129	1	12606	13
-35194	1	12618	13
-35390	1	12636	13
-35609	1	12678	13
-35669	1	12702	13
-24848	1	16506	14
-30605	1	16524	14
-30311	1	16536	14
27269	1	16554	14
-30605	1	16578	14
-30608	1	16596	14
-30880	1	16614	14
27734	1	16626	14
30882	1	16638	14
-31125	1	16650	14
-31385	1	16668	14
31380	1	16692	14
-31383	1	16704	14
-31390	1	16716	14
-31656	1	16734	14
31653	1	16764	14
-25053	1	16788	14
-25045	1	16800	14
-25047	1	16824	14
-25061	1	16836	14
-25065	1	16848	14
-25096	1	16878	14
-23825	1	16896	14
-25175	1	16908	14
23839	1	16944	14
-25225	1	16956	14
-25222	1	16968	14
25232	1	16986	14
25231	1	17004	14
-25235	1	17016	14
-25289	1	17118	14
-25345	1	17148	14
-25341	1	17178	14
-25446	1	17208	14
-25886	1	17250	14
-25931	1	17262	14
-24030	1	17280	14
-24028	1	17292	14
-25886	1	17322	14
-23974	1	17334	14
-24034	1	17370	14
-26372	1	17418	14
-24170	1	17466	14
-24187	1	17508	14
33595	1	5646	15
-33795	1	5670	15
-28269	1	5700	15
-34547	1	5748	15
-28387	1	5772	15
27175	1	5790	15
-27174	1	5808	15
-32959	1	13326	16
-32936	1	13344	16
32930	1	13362	16
32963	1	13380	16
-32931	1	13398	16
32784	1	13410	16
32491	1	13422	16
-32440	1	13440	16
-32438	1	13458	16
28062	1	13488	16
-32966	1	13500	16
33107	1	13512	16
-32967	1	13524	16
32968	1	13542	16
32918	1	13614	16
32792	1	13680	16
32972	1	13782	16
28147	1	13800	16
-33315	1	13812	16
-33411	1	13848	16
-33522	1	13860	16
-33416	1	13908	16
-33166	1	13938	16
-28136	1	13950	16
-28198	1	13986	16
-28321	1	14010	16
-34615	1	14052	16
-27171	1	14076	16
-35424	1	14124	16
-35441	1	14136	16
-32182	1	11220	17
-32189	1	11232	17
25156	1	11250	17
32461	1	11262	17
25164	1	11274	17
-25165	1	11286	17
-23713	1	11304	17
25169	1	11388	17
25062	1	11412	17
-25225	1	11532	17
-25207	1	11544	17
-25207	1	11556	17
25219	1	11568	17
25221	1	11586	17
-25233	1	11598	17
23842	1	11616	17
-25246	1	11712	17
-25350	1	11730	17
-25339	1	11766	17
-25407	1	11796	17
-25707	1	11832	17
-25930	1	11844	17
-24028	1	11856	17
-24028	1	11874	17
-25930	1	11892	17
-23972	1	11904	17
-25936	1	11928	17
-26371	1	11982	17
-23652	1	12018	17
-24187	1	12054	17
-35235	1	7320	18
-35237	1	7344	18
-33123	1	17946	19
-32958	1	17964	19
-32955	1	17976	19
-32946	1	17994	19
-33145	1	18018	19
-27947	1	966	20
-32150	1	978	20
-32150	1	996	20
-32219	1	1020	20
-28032	1	9426	21
-32208	1	9450	21
-32209	1	9462	21
-31972	1	9480	22
-31972	1	9546	22
-32208	1	9612	22
-32489	1	9630	22
-32735	1	9642	22
-28060	1	9660	22
-28085	1	9678	22
-33155	1	9690	22
-28145	1	9702	22
-27109	1	9726	22
-33973	1	9762	22
33974	1	9792	22
28298	1	9864	22
-34316	1	9882	22
34394	1	9894	22
-34316	1	9906	22
34187	1	9930	22
-28302	1	9948	22
28299	1	9966	22
34311	1	10062	22
-34735	1	10080	22
34562	1	10092	22
28431	1	10122	22
-34889	1	10134	22
-28392	1	10152	22
-35129	1	10176	22
-35194	1	10188	22
